jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic
0.1989985555410385,0.9332270467973366,0.7471264367816092,0.9528054173576561,0.9569355149085804,0.4767772853374481,0.9000388692051248,0.19265633210719915,0.9908736652102769,0.8071209555605117,0.5659302473068237,0.8274363749224084,0.30077519379844964,0.959254947613504,0.7833659714889918,0.09564009308815002,0.06512762606143951,0.08413468301296234,0.07807355374097824
0.26718899607658386,0.9152364875425928,0.8453201970443349,0.9225919016030957,0.9603550676193924,0.38504981994628906,0.9016160619515331,0.2941408302679979,0.9796217884917087,0.8274752062658499,0.5364013314247131,0.8162631905648665,0.3689922480620155,0.9282110981761739,0.7878522890326772,0.12790851294994354,0.09388890862464905,0.09180503338575363,0.127541646361351
0.2035507708787918,0.9319140954703179,0.7546798029556651,0.9505597014925373,0.9584543259913713,0.453520804643631,0.9013095932188186,0.21722280609563846,0.9891529884107356,0.8205591423168213,0.5669270753860474,0.8227808814400993,0.3054263565891473,0.9522700814901047,0.7849873508346044,0.10284372419118881,0.07271343469619751,0.09631630778312683,0.1114639937877655
0.2266627550125122,0.9243646253399607,0.8,0.937448175787728,0.9590354507112312,0.408801406621933,0.9022813233469376,0.26050972149238044,0.9846910372982001,0.8242712769514613,0.5511088967323303,0.8234016139044072,0.29147286821705426,0.9565386107877377,0.7815935842711162,0.09503309428691864,0.06534059345722198,0.08042961359024048,0.09788534790277481
0.20428085327148438,0.9303979492950701,0.7548440065681445,0.9488667772249861,0.9579034703557563,0.4675682485103607,0.9000164446637067,0.20185233841303205,0.9896675045125592,0.8136790709593422,0.5844296813011169,0.8255741775294848,0.30697674418604654,0.9553744664338378,0.7785782398257693,0.10471975058317184,0.07172413170337677,0.08268655091524124,0.10910025238990784
0.2371739000082016,0.9229891525211792,0.8198686371100165,0.9338377556661138,0.9600688601101407,0.40563398599624634,0.9018178828242962,0.25959012086179717,0.9842861721688962,0.8212804243995704,0.5445582866668701,0.819056486654252,0.32248062015503876,0.9433449747768723,0.7803704806682851,0.10649336129426956,0.0763733759522438,0.08922568708658218,0.09084367007017136
0.22172914445400238,0.9262871612116665,0.7954022988505747,0.9400566611387506,0.9597839106215864,0.3940286338329315,0.9032381037807777,0.2742380451918024,0.9840078273924999,0.8318785447583356,0.5355234742164612,0.8199875853507138,0.33178294573643413,0.9421808304229724,0.7854289435766003,0.11170896887779236,0.07690512388944626,0.07027386128902435,0.10246732831001282
0.2413424849510193,0.9210666166494732,0.8205254515599343,0.931643864013267,0.9602458509995181,0.37707722187042236,0.9025504178439551,0.2909879138202838,0.9810809898952412,0.8370458809117304,0.5426493287086487,0.8209186840471757,0.3426356589147287,0.940628637951106,0.787601712224719,0.12335260957479477,0.08349567651748657,0.057968102395534515,0.11797314137220383
0.2185932993888855,0.9271312013504642,0.7798029556650247,0.9426305970149254,0.9580987131824004,0.43896377086639404,0.9014590901616062,0.23265895953757226,0.9873395300190624,0.8207402790062546,0.5508237481117249,0.8268156424581006,0.35038759689922483,0.9460613116026387,0.7839543607283271,0.11109425127506256,0.0822429358959198,0.0897766500711441,0.1208580955862999
0.2064010053873062,0.9298977773609678,0.7765188834154352,0.9460337202874516,0.9597308227154685,0.40227431058883667,0.9022962730412163,0.241132422490804,0.9871961402857673,0.8347900711099787,0.5642952919006348,0.8289882060831781,0.33178294573643413,0.9534342258440046,0.7862946819359089,0.1111447662115097,0.07582622766494751,0.09428244084119797,0.10649503767490387
