jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic
0.22028237581253052,0.9253649692081654,0.7916256157635468,0.9394347705914871,0.9595173350429933,0.376770555973053,0.9034698240420983,0.2698370993168681,0.9848344270314952,0.8337751538816812,0.5604257583618164,0.8209186840471757,0.27596899224806204,0.9573147070236709,0.7736695815397387,0.10904423892498016,0.06841207295656204,0.07086099684238434,0.08022397756576538
0.2307722419500351,0.9241301697458502,0.8090311986863711,0.9362389441680486,0.959895741144669,0.4084605872631073,0.9008685772375955,0.2538097740409879,0.983957219251337,0.8213960082990437,0.5847455859184265,0.8234016139044072,0.3054263565891473,0.9530461777260381,0.7700171162309397,0.11825159192085266,0.07916727662086487,0.1062820553779602,0.10563096404075623
0.2404930144548416,0.9194410578636406,0.8272577996715927,0.9291390270867883,0.9596499746750649,0.36544471979141235,0.9026176914682095,0.29105359957961113,0.9811484674167917,0.8295305495104479,0.546799898147583,0.8215394165114835,0.31317829457364343,0.9487776484284052,0.7755280011310549,0.1122940182685852,0.07504570484161377,0.07273919880390167,0.08095427602529526
0.19379635155200958,0.9348838663290506,0.7390804597701149,0.9554830016583747,0.957690089054817,0.49791213870048523,0.899328758726884,0.1797819232790331,0.9917255689198535,0.8075833504405812,0.6045126914978027,0.8230912476722533,0.24806201550387597,0.9670159099728366,0.768614728381358,0.08748534321784973,0.05271611362695694,0.07767169922590256,0.05506840720772743
0.2490982562303543,0.9182062584013254,0.838752052545156,0.9265650912106136,0.9619192383616492,0.3481766879558563,0.9032082043922202,0.33276405675249604,0.9764587796690227,0.8423990888491295,0.5257605314254761,0.8212290502793296,0.34108527131782945,0.9414047341870392,0.78654014493146,0.11782136559486389,0.07770728319883347,0.06421644985675812,0.0819636732339859
0.21428282558918,0.9288818031198225,0.7862068965517242,0.9438916528468767,0.9577972619229158,0.43940314650535583,0.9011675711231706,0.2289805570152391,0.9874829197523575,0.8103049333753882,0.5793886780738831,0.824332712600869,0.2837209302325581,0.9596429957314707,0.768784988253272,0.10598829388618469,0.0640593096613884,0.07244931906461716,0.07051437348127365
0.21034418046474457,0.9278345681327956,0.7906403940886699,0.9422678275290216,0.9603879165679537,0.40680167078971863,0.9032306289336383,0.2452706253284288,0.9877190910777847,0.834195281401166,0.5607882738113403,0.8280571073867163,0.2992248062015504,0.9604190919674039,0.7834784753619527,0.09777132421731949,0.06315068155527115,0.08040796965360641,0.061626680195331573
0.2438654601573944,0.920144424645972,0.8236453201970443,0.9302964344941956,0.9607682160829677,0.3810000717639923,0.903066182296572,0.3009721492380452,0.9803809106091533,0.8297985908230021,0.5522221922874451,0.8224705152079453,0.32558139534883723,0.946837407838572,0.779816985678317,0.12670136988162994,0.07908698916435242,0.060790155082941055,0.11477050930261612
0.19902098178863525,0.9339460439526087,0.7407224958949097,0.9542737700386954,0.9562666166521887,0.48986729979515076,0.8999267464980342,0.18878087230688387,0.9912447915788053,0.804892359601878,0.5934775471687317,0.8218497827436375,0.2682170542635659,0.9604190919674039,0.775301790135155,0.10202237218618393,0.06568458676338196,0.07927249372005463,0.07035351544618607
0.23184271156787872,0.9220044390259151,0.810016420361248,0.9337859314538419,0.9594817360356582,0.37130844593048096,0.9033876007235652,0.2851418812401471,0.9827763626242008,0.8305159059862961,0.565384030342102,0.8221601489757915,0.3054263565891473,0.9514939852541715,0.7688704190017236,0.11402326822280884,0.07149408757686615,0.06094598397612572,0.06760009378194809
