jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic
0.1834467649459839,0.9262559004657851,0.7985221674876847,0.9396938916528469,0.9618558153971065,0.2922963500022888,0.9028195123409726,0.2670126116657909,0.9844633006629666,0.8609619105856887,0.6352617144584656,0.7265625,0.24472573839662448,0.9416195856873822,0.73690274698642,0.16497047245502472,0.05481357127428055,0.09352810680866241,0.21606576442718506
0.18457208573818207,0.9258338803963863,0.7988505747126436,0.9391929242675512,0.961174597898575,0.29549935460090637,0.903163355309384,0.2643851812926957,0.985188684019636,0.8456597041128411,0.7288575172424316,0.71875,0.18565400843881857,0.9566854990583804,0.699150555833671,0.16340593993663788,0.05818470939993858,0.08228248357772827,0.21078507602214813
0.16874560713768005,0.9329300697114633,0.7584564860426929,0.9512852404643449,0.9617781102810159,0.3355388939380646,0.9012796938302612,0.20579348397267472,0.9905868857436866,0.8435222880195035,0.6497205495834351,0.7265625,0.24472573839662448,0.9416195856873822,0.743680818772001,0.15560832619667053,0.046134646981954575,0.1065605953335762,0.22610516846179962
0.1766228973865509,0.9298821469880272,0.7725779967159278,0.9464310392482034,0.9595990354739711,0.31748121976852417,0.902311222735495,0.2328560168155544,0.9882757806305774,0.8370846326176499,0.6679288148880005,0.7200520833333334,0.22362869198312235,0.9416195856873822,0.7149713541045873,0.15271525084972382,0.06099126860499382,0.09753598272800446,0.19682440161705017
0.17847922444343567,0.927662634030448,0.7848932676518884,0.9426824212271974,0.9605736015575289,0.3004193902015686,0.9026625405510458,0.2410667367314766,0.9876178747954588,0.8564487316393349,0.6643697023391724,0.7291666666666666,0.21940928270042195,0.9566854990583804,0.7201999253061256,0.15878935158252716,0.04978867620229721,0.09949888288974762,0.1863512098789215
0.17909590899944305,0.9275219606739816,0.7904761904761904,0.9419396075179657,0.9609138188595427,0.292094886302948,0.9037688179276734,0.2651734104046243,0.9857706776430102,0.8592989488629688,0.6168114542961121,0.7395833333333334,0.2911392405063291,0.9397363465160076,0.7480988819757325,0.1506749540567398,0.047502174973487854,0.08170100301504135,0.16521486639976501
0.17665909230709076,0.9285691956610085,0.7814449917898194,0.9440471254836926,0.9616968466824788,0.3067496120929718,0.9023560718183313,0.24001576458223858,0.9874070075406131,0.858916983274856,0.6555726528167725,0.7252604166666666,0.22362869198312235,0.9491525423728814,0.7431722647341613,0.15470413863658905,0.047388505190610886,0.0941561758518219,0.16800518333911896
0.17399318516254425,0.9290849979680516,0.7752052545155993,0.945273631840796,0.9604204222910262,0.3054289221763611,0.9027223393281607,0.2410667367314766,0.9876853523170094,0.844033800675745,0.6348373889923096,0.7291666666666666,0.24050632911392406,0.9472693032015066,0.728718205439939,0.16887633502483368,0.05340905487537384,0.09014387428760529,0.22215084731578827
0.18523700535297394,0.9263184219575479,0.7975369458128079,0.9398666390270868,0.9596833554813055,0.299167275428772,0.9032306289336383,0.25873620599054126,0.9859899795880497,0.8345611762561529,0.6482123136520386,0.7239583333333334,0.2320675105485232,0.943502824858757,0.7254761734487115,0.1455877274274826,0.04191061481833458,0.07877516746520996,0.18339867889881134
0.1718028336763382,0.9298977773609678,0.7753694581280788,0.9461546434494196,0.9606596901689328,0.30523502826690674,0.9022813233469376,0.232264844981608,0.9883179540815465,0.835952876591476,0.6636092066764832,0.7252604166666666,0.21940928270042195,0.9510357815442562,0.7230684879258148,0.14763207733631134,0.048138171434402466,0.10200128704309464,0.19806568324565887
