jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic
0.2302199751138687,0.9218325049235675,0.22988505747126436,0.9946275566611388,0.9026949568999555,0.34219855070114136,0.8868906130869624,0.008933263268523384,0.9996288736314716,0.7195345273001492,0.8425756692886353,0.69140625,0.0,1.0,0.573708550859377,0.0009378757094964385,0.000649335328489542,7.158973312471062e-05,6.523194315377623e-05
0.22855640947818756,0.9224577198411954,0.2354679802955665,0.9947312050856827,0.9047208822245278,0.3414231240749359,0.8874886008581124,0.013334209143457698,0.9997385246039913,0.7199365709856923,0.8477834463119507,0.69140625,0.0,1.0,0.575850040128092,0.0007594668422825634,0.0005458025843836367,0.00044030509889125824,0.0009650033316574991
0.229975163936615,0.9223170464847291,0.23645320197044334,0.9944720840243229,0.8928125136155566,0.3424892723560333,0.8873764781510218,0.012480294272201787,0.9997216552236037,0.7115618045452776,0.8480697870254517,0.69140625,0.0,1.0,0.5836094622835666,0.0006963112973608077,0.0006655424949713051,8.639936277177185e-05,6.100058453739621e-05
0.22763361036777496,0.922582762824721,0.23809523809523808,0.9945930071862907,0.8981266142944282,0.34187817573547363,0.887002735794053,0.008407777193904361,0.9998228715059296,0.7207401012705338,0.848803699016571,0.69140625,0.0,1.0,0.6007254841196056,0.0007677471148781478,0.0005248919478617609,0.0006202762015163898,4.051391806569882e-05
0.2303493469953537,0.9216762011941605,0.21970443349753693,0.9955258430071863,0.9002383771935796,0.34368932247161865,0.8869728364054955,0.008013662637940094,0.9998397408863172,0.7136852956986528,0.846389651298523,0.69140625,0.0,1.0,0.5914920498700804,0.0007100049406290054,0.0005348344566300511,0.0018969038501381874,0.0015245543327182531
0.2276502549648285,0.9229266310294164,0.24417077175697866,0.9943338861249309,0.89978707113266,0.3395651876926422,0.887421327233858,0.013202837624802942,0.9996794817726344,0.7302730056906368,0.840998649597168,0.69140625,0.0,1.0,0.6044403124428869,0.0010396841680631042,0.0009125597425736487,0.0003626886464189738,0.0003637524787336588
0.23139047622680664,0.9216136797023977,0.2231527093596059,0.9950939745715865,0.8995654127079435,0.3423099219799042,0.8869877860997742,0.008998949027850763,0.9997300899137974,0.7197899667179447,0.8439862728118896,0.69140625,0.0,1.0,0.6097205336638933,0.0007206315058283508,0.000510997255332768,0.00023154154769144952,0.0002639901649672538
0.22778959572315216,0.9227703273000094,0.23957307060755337,0.9946448313985627,0.9059955805605252,0.3406340777873993,0.8871073836540043,0.010312664214398318,0.9996963511530221,0.7272840216353749,0.8430609107017517,0.69140625,0.0,1.0,0.6005149109633126,0.0010551821906119585,0.0008580219582654536,0.0001067973134922795,6.836252578068525e-05
0.22714048624038696,0.9236768889305699,0.2605911330049261,0.9934355997788834,0.8940275942514211,0.34289366006851196,0.8874512266224156,0.013859695218076722,0.9996288736314716,0.7057631337146073,0.8493547439575195,0.69140625,0.0,1.0,0.591547672967969,0.0006471751257777214,0.000711689586751163,0.00029322944465093315,0.00016991831944324076
0.2330620139837265,0.9214261152271093,0.21707717569786536,0.9955258430071863,0.8977655098776325,0.3433431386947632,0.8870849591125861,0.009130320546505517,0.9998228715059296,0.7161769565912725,0.8438712954521179,0.69140625,0.0,1.0,0.5962319324258822,0.0006233784952200949,0.0003853882662951946,9.414034866495058e-05,0.0001141897082561627
