jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic
0.2061440646648407,0.9230673043858827,0.812807881773399,0.9346669430624654,0.9607279721852334,0.312002032995224,0.9038136670105096,0.27923016290068314,0.9840162620826937,0.8422241122426519,0.6418301463127136,0.7395833333333334,0.2869198312236287,0.9416195856873822,0.7350433462855691,0.16988247632980347,0.05791134759783745,0.09651841223239899,0.21315793693065643
0.20788347721099854,0.9225515020788396,0.8167487684729065,0.9336822830292979,0.96065142580974,0.32880735397338867,0.9032082043922202,0.26379400945874937,0.9853152043725434,0.826305710486045,0.6849184036254883,0.7278645833333334,0.26582278481012656,0.9340866290018832,0.7261515967802172,0.15380911529064178,0.05422003194689751,0.09353619813919067,0.22260341048240662
0.19696836173534393,0.9256463159210979,0.7977011494252874,0.9391065505804311,0.961189738113846,0.3387444317340851,0.9018702067542719,0.2330530740935365,0.98775282983856,0.8358482247131245,0.6913616061210632,0.734375,0.24472573839662448,0.9529190207156308,0.7178160782537526,0.16209283471107483,0.053909290581941605,0.12204689532518387,0.2009410262107849
0.20069651305675507,0.9249116883928851,0.8022988505747126,0.9378109452736318,0.960144229307304,0.32638484239578247,0.9022215245698225,0.25453231739358906,0.9853911165842879,0.8354530696718618,0.6731891632080078,0.7200520833333334,0.25316455696202533,0.928436911487759,0.7220037029090879,0.16573669016361237,0.06138364598155022,0.0937662422657013,0.2118532657623291
0.18660779297351837,0.930147863328019,0.7857142857142857,0.945342730790492,0.9611282128175034,0.3496397137641907,0.9025354681496763,0.22530215449290594,0.9894988107086826,0.8263435302983158,0.7367895841598511,0.7252604166666666,0.20675105485232068,0.9566854990583804,0.7076688359674843,0.1411626935005188,0.048255324363708496,0.09890373796224594,0.15821394324302673
0.1839878261089325,0.931648379130326,0.7691297208538588,0.9487458540630183,0.9597139436801578,0.3723795711994171,0.9011077723460555,0.20980031529164478,0.989878371767405,0.8257010054177305,0.7313873767852783,0.7239583333333334,0.2320675105485232,0.943502824858757,0.7186027477810357,0.1714312732219696,0.05510479211807251,0.11145681142807007,0.22798267006874084
0.21904286742210388,0.9196755134577511,0.8357963875205254,0.9284998618021006,0.9622970572924466,0.30078402161598206,0.9028195123409726,0.3133867577509196,0.9785084093861233,0.8516932509256863,0.655785083770752,0.7291666666666666,0.2869198312236287,0.9265536723163842,0.7250868117634905,0.1754874736070633,0.0626513883471489,0.09969772398471832,0.2321057766675949
0.2056821882724762,0.9247710150364188,0.8154351395730706,0.9362734936428966,0.9616543349435999,0.3210321366786957,0.9039183148704609,0.2811350499211771,0.9838897417297863,0.8480290489777328,0.6802090406417847,0.7174479166666666,0.26582278481012656,0.9190207156308852,0.725881427447615,0.16334059834480286,0.058393269777297974,0.0763978362083435,0.24741430580615997
0.1827767789363861,0.9306011441432993,0.767816091954023,0.9477266445550028,0.9598148987774138,0.3693556785583496,0.9006069575877174,0.20474251182343667,0.9899627186693433,0.8276080315829195,0.7342411279678345,0.7213541666666666,0.22362869198312235,0.943502824858757,0.7145263693214776,0.14632685482501984,0.045342449098825455,0.0991160199046135,0.19174820184707642
0.18652474880218506,0.9298821469880272,0.787192118226601,0.9448935876174682,0.9616268613033172,0.3361143171787262,0.9030587074494326,0.24454808197582764,0.9876178747954588,0.8400860559572152,0.6843810081481934,0.7369791666666666,0.25738396624472576,0.9510357815442562,0.7291314055956837,0.16430042684078217,0.05893173813819885,0.1274123191833496,0.19431108236312866
