jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic
0.18474100530147552,0.929632061020976,0.774384236453202,0.9459646213377557,0.9593251897554737,0.33893927931785583,0.901354442301655,0.2230031529164477,0.9884613438148416,0.828852664473866,0.7317695617675781,0.71875,0.18143459915611815,0.9585687382297552,0.6987453018347677,0.12965109944343567,0.04621616750955582,0.09056911617517471,0.09233768284320831
0.19001136720180511,0.928850542373941,0.7866995073891626,0.9438052791597568,0.959890541703996,0.33062925934791565,0.901832832518575,0.23673147661586968,0.9872383137367364,0.8351664170802094,0.6835543513298035,0.7278645833333334,0.22784810126582278,0.9510357815442562,0.7189205940546854,0.14729870855808258,0.05313507467508316,0.08105551451444626,0.1628761738538742
0.18830828368663788,0.9291006283409922,0.780295566502463,0.9447553897180763,0.9590142884487434,0.3473009467124939,0.9014516153144668,0.22017866526537047,0.9889336864656961,0.8241898002487182,0.6806082725524902,0.7317708333333334,0.24472573839662448,0.9491525423728814,0.7264138199559783,0.13097983598709106,0.04720967262983322,0.07717397063970566,0.1455022692680359
0.180950328707695,0.9309606427209354,0.7490968801313629,0.9500932835820896,0.9573653665398605,0.36670732498168945,0.9007041306005292,0.19837099316868104,0.9908905345906645,0.8138878968573816,0.7530831694602966,0.7174479166666666,0.16455696202531644,0.9642184557438794,0.699571702146257,0.11657457798719406,0.043300651013851166,0.09795278310775757,0.10600041598081589
0.20452670753002167,0.9243646253399607,0.8080459770114943,0.9366017136539525,0.9610781089875381,0.3251504898071289,0.9020944521684532,0.26123226484498163,0.9843873884512222,0.8404802899085904,0.6457822322845459,0.73828125,0.27848101265822783,0.943502824858757,0.7309351831986459,0.16296228766441345,0.06331662833690643,0.08978217095136642,0.1820782721042633
0.1939477026462555,0.9268185938916502,0.7791461412151067,0.9423542012161416,0.9588943240488853,0.33405187726020813,0.9017655588943206,0.24238045191802418,0.9864370181683226,0.8377329350172409,0.7007662057876587,0.7213541666666666,0.21940928270042195,0.9453860640301318,0.719357632680954,0.1362571120262146,0.04938283935189247,0.08513940870761871,0.13823606073856354
0.18867053091526031,0.9297571040045015,0.7765188834154352,0.9458782476506357,0.9595511540999617,0.3549652099609375,0.9015712128686968,0.21873357856016815,0.9892542046930616,0.8307966417181266,0.7354310750961304,0.73046875,0.20675105485232068,0.9642184557438794,0.7194847711904138,0.14096121490001678,0.04534219577908516,0.08992177248001099,0.08970654755830765
0.1955840289592743,0.9272093532151677,0.7944170771756979,0.9411795190713101,0.9612480212057756,0.33499976992607117,0.9030063835194571,0.24947451392538098,0.9869262301995648,0.84274915896432,0.7108944654464722,0.7213541666666666,0.20675105485232068,0.9510357815442562,0.7164970162181061,0.1266760677099228,0.046267200261354446,0.07897122204303741,0.07914754748344421
0.17937159538269043,0.9315858576385633,0.7653530377668308,0.9490740740740741,0.9605238905931026,0.3433026671409607,0.9022588988055195,0.21991592222806094,0.989878371767405,0.8323867304102017,0.7152072787284851,0.7239583333333334,0.20675105485232068,0.9548022598870056,0.7168545932759622,0.12636776268482208,0.04690568521618843,0.09044409543275833,0.08862390369176865
0.19677162170410156,0.9254431210728687,0.7912972085385879,0.9395556937534549,0.9591268295336852,0.32790520787239075,0.9021094018627319,0.23627167630057805,0.987609440105265,0.8308172303625232,0.6797012090682983,0.7265625,0.22784810126582278,0.9491525423728814,0.7180385706453074,0.12107760459184647,0.04455338418483734,0.08941269665956497,0.11624910682439804
